film_id,display_title,release_year,release_month_num,primary_genre,secondary_genre,sequel_flag,director,lead_actor_1,lead_actor_2,production_house,actor_rank_score,actor_tier_proxy,director_rank_score,director_tier_proxy,budget_cr,worldwide_gross_cr,verdict_raw,financial_data_confidence
BOLLY_2005_2060_ek_ajnabee,Ek Ajnabee,2005,12,Action,Adventure,No,Apoorva Lakhia,Amitabh Bachchan,Arjun Rampal,,7.0113,B,1.8339,D,,,hitFlop=2,Missing/Partial
BOLLY_2005_2061_ek_khiladi_ek_haseena,Ek Khiladi Ek Haseena,2005,11,Comedy,Crime,No,Suparn Verma,Fardeen Khan,Koena Mitra,,2.8821,D,1.4658,D,,,hitFlop=2,Missing/Partial
BOLLY_2005_2062_elaan,Elaan,2005,1,Action,,No,Vikram Bhatt,Arjun Rampal,Ameesha Patel,,3.8011,D,2.9028,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2063_fareb,Fareb,2005,,Drama,Thriller,No,Deepak Tijori,Shilpa Shetty,Manoj Bajpayee,,3.537,D,1.5883,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2064_the_film,The Film,2005,11,Drama,Thriller,No,Junaid Memon,Nassar Abdulla,Ravi Baswani,,1.5787,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2065_garam_masala,Garam Masala,2005,11,Comedy,Romance,No,Priyadarshan,Akshay Kumar,John Abraham,,6.3805,C,3.8472,D,,,hitFlop=6,Missing/Partial
BOLLY_2005_2066_hanuman,Hanuman,2005,10,Animation,,No,V.G. Samant | Milind Ukey,Archi,Rajesh Jolly,,,,,,,,hitFlop=5,Missing/Partial
BOLLY_2005_2067_home_delivery_aapko_ghar_tak,Home Delivery: Aapko... Ghar Tak,2005,12,Comedy,Romance,No,Sujoy Ghosh,Vivek Oberoi,Mahima Chaudhry,,3.486,D,2.6445,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2068_hum_dum,Hum Dum,2005,2,Comedy,Romance,No,Kushan Nandy,Romit Raaj,Anjana Sukhani,,,,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2069_insan,Insan,2005,1,Drama,War,No,K. Subhash,Akshay Kumar,Ajay Devgn,,6.3805,C,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2070_iqbal,Iqbal,2005,1,Drama,Sport,No,Nagesh Kukunoor,Naseeruddin Shah,Girish Karnad,,3.7695,D,1.4685,D,,,hitFlop=4,Missing/Partial
BOLLY_2005_2071_jalwa_fun_in_love,Jalwa: Fun in Love,2005,9,Comedy,Drama,No,Rajiv S. Ruia,Ganesh Acharya,Neha Bhatt,,,,1.1221,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2072_jo_bole_so_nihaal,Jo Bole So Nihaal,2005,5,Action,,No,Rahul Rawail,Sunny Deol,Thomas Tevana,,3.3809,D,1.4734,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2073_jurm,Jurm,2005,2,Thriller,Drama,No,Vikram Bhatt,Bobby Deol,Lara Dutta,,2.4272,D,2.9028,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2074_kaal,Kaal,2005,4,Thriller,Adventure,No,Soham Shah,Ajay Devgn,Vivek Oberoi,,6.8713,C,,,,,hitFlop=4,Missing/Partial
BOLLY_2005_2075_kal_yesterday_and_tomorrow,Kal: Yesterday and Tomorrow,2005,12,Drama,Mystery,No,Ruchi Narain,Shiney Ahuja,Murad Ali,,2.8402,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2076_kalyug,Kalyug,2005,12,Action,Crime,No,Mohit Suri,Kunal Khemu,Deepal Shaw,,3.1566,D,4.931,D,,,hitFlop=5,Missing/Partial
BOLLY_2005_2077_karam,Karam,2005,3,Crime,Thriller,No,Sanjay F. Gupta,John Abraham,Priyanka Chopra,,7.1193,B,,,,,hitFlop=2,Missing/Partial
BOLLY_2005_2078_kasak,Kasak,2005,7,Drama,,No,Rajiv Babbar,Lucky Ali,Meera,,,,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2079_khamoshh_khauff_ki_raat,Khamoshh... Khauff Ki Raat,2005,4,Thriller,,No,Deepak Tijori,Shilpa Shetty,Juhi Chawla,,3.537,D,1.5883,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2080_khullam_khulla_pyaar_karen,Khullam Khulla Pyaar Karen,2005,4,Comedy,,No,Harmesh Malhotra,Govinda,Preity Zinta,,4.7856,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2081_kisna_the_warrior_poet,Kisna: The Warrior Poet,2005,1,Drama,Musical,No,Subhash Ghai,Vivek Oberoi,Isha Sharvani,,3.486,D,1.3105,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2082_koi_aap_sa_but_lovers_have_to_be_friends,Koi Aap Sa: But Lovers Have to Be Friends,2005,10,Comedy,Drama,No,Partho Mitra,Aftab Shivdasani,Anita Hassandani,,2.7284,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2083_koi_mere_dil_mein_hai,Koi Mere Dil Mein Hai,2005,6,Drama,,No,Deepak Ramsay,Dia Mirza,Sadashiv Amrapurkar,,4.3509,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2084_kuchh_meetha_ho_jaye,Kuchh Meetha Ho Jaye,2005,4,Comedy,Romance,No,Samar Khan,Arshad Warsi,Mahima Chaudhry,,3.5596,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2085_kyaa_kool_hai_hum,Kyaa Kool Hai Hum,2005,5,Comedy,Mystery,No,Sangeeth Sivan,Tusshar Kapoor,Ritesh Deshmukh,,3.8353,D,2.7482,D,,,hitFlop=6,Missing/Partial
BOLLY_2005_2086_kyon_ki,Kyon Ki...,2005,11,Drama,Romance,No,Priyadarshan,Salman Khan,Kareena Kapoor,,9.2082,A,3.8472,D,,,hitFlop=2,Missing/Partial
BOLLY_2005_2087_lucky_no_time_for_love,Lucky: No Time for Love,2005,4,Musical,Drama,No,Radhika Rao | Vinay Sapru,Salman Khan,Sneha Ullal,,9.2082,A,,,,,hitFlop=3,Missing/Partial
BOLLY_2005_2088_main_aisa_hi_hoon,Main Aisa Hi Hoon,2005,5,Musical,Drama,No,Harry Baweja,Ajay Devgn,Sushmita Sen,,6.8713,C,1.6165,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2089_main_meri_patni_aur_woh,"Main, Meri Patni... Aur Woh!",2005,10,Comedy,Drama,No,Chandan Arora,Naseeruddin Shah,Rajpal Yadav,,3.7695,D,1.0638,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2090_maine_pyaar_kyun_kiya,Maine Pyaar Kyun Kiya,2005,7,Comedy,Drama,No,David Dhawan,Salman Khan,Sushmita Sen,,9.2082,A,4.7408,D,,,hitFlop=5,Missing/Partial
BOLLY_2005_2091_mashooka,Mashooka,2005,7,Romance,Thriller,No,Afzal Ahmad,Aditya Bal,Meghna Naidu,,,,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2092_mazaa_mazaa,Mazaa Mazaa,2005,,Romance,,No,T.L.V. Prasad,Farid Amiri,Mridula Baruah,,,,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2093_meri_aashiqui,Meri Aashiqui,2005,,Romance,,No,,Rahul Roy,Himani Shivpuri,,,,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2094_mr_prime_minister,Mr Prime Minister,2005,12,Comedy,,No,Dev Anand,Dev Anand,Prem Chopra,,1.0,D,2.5388,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2095_mr_ya_miss,Mr Ya Miss,2005,12,Comedy,,No,Antara Mali | Satchit Puranik,Antara Mali,Ritesh Deshmukh,,2.6169,D,,,,,hitFlop=2,Missing/Partial
BOLLY_2005_2096_mumbai_godfather,Mumbai Godfather,2005,9,Action,Crime,No,Deepak Balraj Vij,Seema Biswas,Vikram Singh,,1.9546,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2097_my_wife_s_murder,My Wife's Murder,2005,8,Thriller,,No,Jijy Philip,Anil Kapoor,Suchitra Krishnamoorthi,,5.6087,C,,,,,hitFlop=2,Missing/Partial
BOLLY_2005_2098_naam_gum_jaayega,Naam Gum Jaayega,2005,4,Thriller,,No,Amol Shetge,Raqesh Vashisth,Dia Mirza,,,,1.2309,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2099_naina,Naina,2005,5,Drama,Horror,No,Shripal Morakhia,Urmila Matondkar,Anuj Sawhney,,2.6966,D,,,,,hitFlop=2,Missing/Partial
BOLLY_2005_2100_nazar,Nazar,2005,5,Thriller,,No,Soni Razdan,Meera,Ashmit Patel,,,,,,,,hitFlop=2,Missing/Partial
BOLLY_2005_2101_neal_n_nikki,Neal 'N' Nikki,2005,12,Comedy,Musical,No,Arjun Sablok,Uday Chopra,Tanisha,,4.4943,D,,,,,hitFlop=2,Missing/Partial
BOLLY_2005_2102_nigehbaan_the_third_eye,Nigehbaan: The Third Eye,2005,2,Thriller,,No,Dilip Shankar,Sameer Dharmadhikari,Sandali Sinha,,,,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2103_no_entry,No Entry,2005,8,Comedy,Drama,No,Anees Bazmee,Anil Kapoor,Salman Khan,,5.6087,C,5.6076,C,,,hitFlop=7,Missing/Partial
BOLLY_2005_2104_padmashree_laloo_prasad_yadav,Padmashree Laloo Prasad Yadav,2005,1,Comedy,,No,Mahesh Manjrekar,Sunil Shetty,Masumeh Makhija,,3.3073,D,1.4664,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2105_page_3,Page 3,2005,1,Drama,,No,Madhur Bhandarkar,Konkona Sen Sharma,Atul Kulkarni,,2.9405,D,3.2787,D,,,hitFlop=5,Missing/Partial
BOLLY_2005_2106_paheli,Paheli,2005,6,Fantasy,Romance,No,Amol Palekar,Shah Rukh Khan,Anupam Kher,,9.2267,A,,,,,hitFlop=3,Missing/Partial
BOLLY_2005_2107_parineeta,Parineeta,2005,6,Drama,Musical,No,Pradeep Sarkar,Saif Ali Khan,Vidya Balan,,5.7211,C,2.2519,D,,,hitFlop=3,Missing/Partial
BOLLY_2005_2108_pyaar_mein_twist,Pyaar Mein Twist,2005,9,Comedy,Drama,No,Hriday Shetty,Rishi Kapoor,Dimple Kapadia,,4.4084,D,1.2329,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2109_raja_bhai_lagey_raho,Raja Bhai Lagey Raho...,2005,10,Comedy,,No,Dinesh D. Awasthi,Ravi Kishan,Rajeev Awasthi,,2.1644,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2110_ramji_londonwaley,Ramji Londonwaley,2005,9,Comedy,Drama,No,Sanjay Dayma,Madhavan,Samita Bangargi,,5.0561,C,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2111_revati,Revati,2005,5,Drama,,No,Farogh Siddique,Kashmira Shah,Kiran Kumar,,2.3939,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2112_the_rising_ballad_of_mangal_pandey,The Rising: Ballad of Mangal Pandey,2005,8,Biography,Drama,No,Ketan Mehta,Aamir Khan,Rani Mukerji,,10.0,A,,,,,hitFlop=2,Missing/Partial
BOLLY_2005_2113_rog,Rog,2005,1,Mystery,Romance,No,Himanshu Brahmbhatt,Irrfan Khan,Suhel Seth,,2.9178,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2114_sab_kuch_hai_kuch_bhi_nahin,Sab Kuch Hai Kuch Bhi Nahin,2005,4,Drama,,No,Abhik Bhanu,Brian Dawson,Vikram Gokhale,,,,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2115_salaam_namaste,Salaam Namaste,2005,9,Comedy,Drama,No,Siddharth Anand,Saif Ali Khan,Preity Zinta,,5.7211,C,5.6148,C,,,hitFlop=6,Missing/Partial
BOLLY_2005_2116_sarkar,Sarkar,2005,7,Action,Crime,No,Ram Gopal Varma,Amitabh Bachchan,Abhishek Bachchan,,7.0113,B,3.7435,D,,,hitFlop=5,Missing/Partial
BOLLY_2005_2117_sehar,Sehar,2005,,Action,Crime,No,Kabeer Kaushik,Arshad Warsi,Pankaj Kapur,,3.5596,D,1.2309,D,,,hitFlop=2,Missing/Partial
BOLLY_2005_2118_shaadi_no_1,Shaadi No. 1,2005,11,Comedy,,No,David Dhawan,Fardeen Khan,Zayed Khan,,2.8821,D,4.7408,D,,,hitFlop=2,Missing/Partial
BOLLY_2005_2119_shabd,Shabd,2005,2,Drama,Thriller,No,Leena Yadav,Sanjay Dutt,Aishwarya Rai Bachchan,,5.0026,C,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2120_shabnam_mausi,Shabnam Mausi,2005,5,Drama,,No,Yogesh Bharadwaj,Ashutosh Rana,Sujeet Chaubey,,2.1792,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2121_sheesha,Sheesha,2005,2,Drama,Romance,No,Ashu Trikha,Neha Dhupia,Elidh MacQueen,,2.9213,D,1.1186,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2122_shikhar,Shikhar,2005,12,Drama,Musical,No,John Mathew Matthan,Ajay Devgn,Shahid Kapoor,,6.8713,C,,,,,hitFlop=2,Missing/Partial
BOLLY_2005_2123_silsiilay,Silsiilay,2005,6,Drama,,No,Khalid Mohamed,Tabu,Bhoomika Chawla,,5.0682,C,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2124_sins,Sins,2005,2,Drama,Romance,No,Vinod Pande,Vinod Pande,Shiney Ahuja,,,,,,,,hitFlop=2,Missing/Partial
BOLLY_2005_2125_siskiyaan,Siskiyaan,2005,9,Drama,Thriller,No,Ashwini Chaudhary,Sanjay Chauhan,Neha Dhupia,,,,1.4475,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2126_socha_na_tha,Socha Na Tha,2005,3,Romance,Comedy,No,Imtiaz Ali,Abhay Deol,Ayesha Takia,,2.5106,D,4.8838,D,,,hitFlop=2,Missing/Partial
BOLLY_2005_2127_ssukh,Ssukh,2005,6,Comedy,Family,No,Kirti Kumar,Aarti Chhabria,Jackie Shroff,,1.9615,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2128_a_sublime_love_story_barsaat,A Sublime Love Story: Barsaat,2005,8,Romance,Romance,No,Suneel Darshan,Bobby Deol,Bipasha Basu,,2.4272,D,1.706,D,,,hitFlop=3,Missing/Partial
BOLLY_2005_2129_taj_mahal_an_eternal_love_story,Taj Mahal: An Eternal Love Story,2005,5,Drama,Musical,No,Akbar Khan,Zulfi Sayed,Sonya Jehan,,,,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2130_tango_charlie,Tango Charlie,2005,3,Action,Drama,No,Mani Shankar,Ajay Devgn,Bobby Deol,,6.8713,C,2.3406,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2131_time_pass,Time Pass,2005,,Romance,,No,Chander Mishra,Sherlyn Chopra,Tanaaz Currim Irani,,,,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2132_u_bomsi_n_me,"U, Bomsi n Me",2005,10,Comedy,,No,Jairaj Padmanabhan,Bobby Bahal,Kenny Desai,,,,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2133_vaada,Vaada,2005,1,Romance,Mystery,No,Satish Kaushik,Arjun Rampal,Zayed Khan,,3.8011,D,2.6808,D,,,hitFlop=2,Missing/Partial
BOLLY_2005_2134_vaah_life_ho_toh_aisi,Vaah! Life Ho Toh Aisi!,2005,12,Comedy,Family,No,Mahesh Manjrekar,Shahid Kapoor,Amrita Rao,,5.7659,C,1.4664,D,,,hitFlop=2,Missing/Partial
BOLLY_2005_2135_viruddh_family_comes_first,Viruddh... Family Comes First,2005,7,Drama,Family,No,Mahesh Manjrekar,Amitabh Bachchan,Sharmila Tagore,,7.0113,B,1.4664,D,,,hitFlop=3,Missing/Partial
BOLLY_2005_2136_waqt_the_race_against_time,Waqt: The Race Against Time,2005,4,Comedy,Drama,No,Vipul Amrutlal Shah,Amitabh Bachchan,Akshay Kumar,,7.0113,B,3.229,D,,,hitFlop=4,Missing/Partial
BOLLY_2005_2137_yahaan,...Yahaan,2005,7,Romance,,No,Shoojit Sircar,Jimmy Shergill,Minissha Lamba,,2.7981,D,3.8135,D,,,hitFlop=1,Missing/Partial
BOLLY_2005_2138_yehi_hai_zindagi,Yehi Hai Zindagi,2005,1,Action,Crime,No,Ajay Phansekar | Raam Shetty,Parvin Dabas,Benjamin Gilani,,2.3191,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2005_2139_zeher,Zeher,2005,3,Thriller,Drama,No,Mohit Suri,Emraan Hashmi,Shamita Shetty,,4.721,D,4.931,D,,,hitFlop=4,Missing/Partial
BOLLY_2006_2140_36_china_town,36 China Town,2006,4,Comedy,Mystery,No,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,Akshaye Khanna,Kareena Kapoor,,3.3625,D,3.6411,D,,,hitFlop=5,Missing/Partial
BOLLY_2006_2141_aap_ki_khatir,Aap Ki Khatir,2006,8,Romance,,No,Dharmesh Darshan,Akshaye Khanna,Priyanka Chopra,,3.3625,D,1.7248,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2142_ahista_ahista,Ahista Ahista,2006,8,Drama,Romance,No,Shivam Nair,Abhay Deol,Soha Ali Khan,,2.5106,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2006_2143_aksar,Aksar,2006,2,Drama,Romance,No,Anant Mahadevan,Rajat Bedi,Till Dilumière,,2.3624,D,1.8139,D,,,hitFlop=5,Missing/Partial
BOLLY_2006_2144_ankahee,Ankahee,2006,5,Drama,Romance,No,Vikram Bhatt,Aftab Shivdasani,Ameesha Patel,,2.7284,D,2.9028,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2145_anthony_kaun_hai,Anthony Kaun Hai?,2006,8,Comedy,Thriller,No,Raj Kaushal,Sanjay Dutt,Arshad Warsi,,5.0026,C,,,,,hitFlop=1,Missing/Partial
BOLLY_2006_2146_apna_sapna_money_money,Apna Sapna Money Money,2006,11,Comedy,Musical,No,Sangeeth Sivan,Bobby Darling,Ritesh Deshmukh,,,,2.7482,D,,,hitFlop=5,Missing/Partial
BOLLY_2006_2147_aryan_unbreakable,Aryan: Unbreakable,2006,12,Drama,,No,Abhishek Kapoor,Sohail Khan,Sneha Ullal,,3.2917,D,4.0376,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2148_baabul,Baabul,2006,12,Drama,Family,No,Ravi Chopra,Amitabh Bachchan,Salman Khan,,7.0113,B,,,,,hitFlop=2,Missing/Partial
BOLLY_2006_2149_banaras,Banaras,2006,4,Musical,Drama,No,Pankaj Parashar,Urmila Matondkar,Ashmit Patel,,2.6966,D,1.2133,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2150_bhagam_bhag,Bhagam Bhag,2006,12,Comedy,Mystery,No,Priyadarshan,Akshay Kumar,Govinda,,6.3805,C,3.8472,D,,,hitFlop=6,Missing/Partial
BOLLY_2006_2151_chingaari,Chingaari,2006,2,Drama,,No,Kalpana Lajmi,Sushmita Sen,Mithun Chakraborty,,3.1708,D,1.0034,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2152_chup_chup_ke,Chup Chup Ke,2006,6,Comedy,Drama,No,Priyadarshan | Kookie V. Gulati,Kareena Kapoor,Shahid Kapoor,,8.0906,B,3.8472,D,,,hitFlop=4,Missing/Partial
BOLLY_2006_2153_corporate,Corporate,2006,7,Drama,,No,Madhur Bhandarkar,Bipasha Basu,Kay Kay Menon,,4.5712,D,3.2787,D,,,hitFlop=4,Missing/Partial
BOLLY_2006_2154_darwaza_bandh_rakho,Darwaza Bandh Rakho,2006,8,Comedy,Crime,No,J.D. Chakravarthi,Ishrat Ali,Abhay Bhargav,,1.6681,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2006_2155_dhoom_2,Dhoom:2,2006,11,Action,Thriller,Yes,Sanjay Gadhvi,Abhishek Bachchan,Uday Chopra,,5.2079,C,4.3755,D,,,hitFlop=8,Missing/Partial
BOLLY_2006_2156_dil_diya_hai,Dil Diya Hai,2006,9,Drama,Romance,No,Aditya Datt,Emraan Hashmi,Ashmit Patel,,4.721,D,1.7076,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2157_don,Don,2006,10,Action,Crime,Yes,Farhan Akhtar,Shah Rukh Khan,Priyanka Chopra,,9.2267,A,5.7197,C,,,hitFlop=6,Missing/Partial
BOLLY_2006_2158_dor,Dor,2006,9,Drama,,No,Nagesh Kukunoor,Ayesha Takia,Shreyas Talpade,,2.9636,D,1.4685,D,,,hitFlop=2,Missing/Partial
BOLLY_2006_2159_family_ties_of_blood,Family: Ties of Blood,2006,1,Action,Crime,No,Rajkumar Santoshi,Amitabh Bachchan,Akshay Kumar,,7.0113,B,2.744,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2160_fanaa,Fanaa,2006,5,Drama,Musical,No,Kunal Kohli,Aamir Khan,Kajol,,10.0,A,4.0747,D,,,hitFlop=7,Missing/Partial
BOLLY_2006_2161_fight_club_members_only,Fight Club: Members Only,2006,2,Action,Comedy,No,Vikram Chopra,Sunil Shetty,Sohail Khan,,3.3073,D,,,,,hitFlop=2,Missing/Partial
BOLLY_2006_2162_gangster,Gangster,2006,4,Crime,Drama,No,Anurag Basu,Kangana Ranaut,Shiney Ahuja,,4.3605,D,5.1314,C,,,hitFlop=5,Missing/Partial
BOLLY_2006_2163_golmaal_fun_unlimited,Golmaal: Fun Unlimited,2006,7,Comedy,Comedy,No,Rohit Shetty,Ajay Devgn,Arshad Warsi,,6.8713,C,6.8376,C,,,hitFlop=6,Missing/Partial
BOLLY_2006_2164_humko_deewana_kar_gaye,Humko Deewana Kar Gaye,2006,4,Romance,Romance,No,Raj Kanwar,Akshay Kumar,Katrina Kaif,,6.3805,C,3.0499,D,,,hitFlop=2,Missing/Partial
BOLLY_2006_2165_humko_tumse_pyaar_hai,Humko Tumse Pyaar Hai,2006,2,Romance,Thriller,No,Bunty Soorma,Arjun Rampal,Ameesha Patel,,3.8011,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2006_2166_i_see_you,I See You,2006,12,Comedy,Drama,No,Vivek b Agrawal,Arjun Rampal,Vipasha Agarwal,,3.8011,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2006_2167_jaan_e_mann_let_s_fall_in_love_again,Jaan-E-Mann: Let's Fall in Love... Again,2006,10,Musical,Romance,No,Shirish Kunder,Salman Khan,Akshay Kumar,,9.2082,A,,,,,hitFlop=2,Missing/Partial
BOLLY_2006_2168_jawani_diwani_a_youthful_joyride,Jawani Diwani: A Youthful Joyride,2006,1,Romance,,No,Manish Sharma,Emraan Hashmi,Celina Jaitly,,4.721,D,,,,,hitFlop=2,Missing/Partial
BOLLY_2006_2169_kabhi_alvida_naa_kehna,Kabhi Alvida Naa Kehna,2006,8,Drama,Romance,No,Karan Johar,Shah Rukh Khan,Rani Mukerji,,9.2267,A,7.1046,B,,,hitFlop=5,Missing/Partial
BOLLY_2006_2170_kabul_express,Kabul Express,2006,12,Action,Comedy,No,Kabir Khan,John Abraham,Arshad Warsi,,7.1193,B,6.8237,C,,,hitFlop=2,Missing/Partial
BOLLY_2006_2171_khosla_s_nest,Khosla's Nest,2006,9,Comedy,Crime,No,Dibakar Banerjee,Anupam Kher,Boman Irani,,3.4477,D,2.863,D,,,hitFlop=4,Missing/Partial
BOLLY_2006_2172_the_killer,The Killer,2006,7,Action,Comedy,No,Hasnain Hyderabadwala | Raksha Mistry,Irrfan Khan,Emraan Hashmi,,2.9178,D,1.3466,D,,,hitFlop=2,Missing/Partial
BOLLY_2006_2173_krrish,Krrish,2006,6,Action,Adventure,Yes,Rakesh Roshan,Rekha,Hrithik Roshan,,5.1069,C,,,,,hitFlop=8,Missing/Partial
BOLLY_2006_2174_lage_raho_munna_bhai,Lage Raho Munna Bhai,2006,9,Comedy,Drama,Yes,Rajkumar Hirani,Sanjay Dutt,Arshad Warsi,,5.0026,C,10.0,A,,,hitFlop=8,Missing/Partial
BOLLY_2006_2175_malamaal_weekly,Malamaal Weekly,2006,3,Comedy,Drama,No,Priyadarshan,Paresh Rawal,Om Puri,,3.7967,D,3.8472,D,,,hitFlop=7,Missing/Partial
BOLLY_2006_2176_mere_jeevan_saathi,Mere Jeevan Saathi,2006,2,Music,Romance,No,Suneel Darshan,Akshay Kumar,Karisma Kapoor,,6.3805,C,1.706,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2177_mixed_doubles,Mixed Doubles,2006,2,Comedy,Drama,No,Rajat Kapoor,Konkona Sen Sharma,Ranvir Shorey,,2.9405,D,2.0954,D,,,hitFlop=2,Missing/Partial
BOLLY_2006_2178_naksha,Naksha,2006,9,Action,Adventure,No,Sachin Bajaj,Sunny Deol,Vivek Oberoi,,3.3809,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2006_2179_omkara,Omkara,2006,7,Action,Crime,No,Vishal Bhardwaj,Ajay Devgn,Kareena Kapoor,,6.8713,C,3.6423,D,,,hitFlop=2,Missing/Partial
BOLLY_2006_2180_phir_hera_pheri,Phir Hera Pheri,2006,6,Comedy,Crime,Yes,Neeraj Vora,Akshay Kumar,Sunil Shetty,,6.3805,C,,,,,hitFlop=7,Missing/Partial
BOLLY_2006_2181_pyaar_ke_side_effects,Pyaar Ke Side Effects,2006,9,Comedy,Drama,No,Saket Chaudhary,Rahul Bose,Mallika Sherawat,,2.3217,D,,,,,hitFlop=3,Missing/Partial
BOLLY_2006_2182_pyare_mohan,Pyare Mohan,2006,4,Comedy,Drama,No,Indra Kumar | Kookie V. Gulati,Fardeen Khan,Vivek Oberoi,,2.8821,D,4.1206,D,,,hitFlop=2,Missing/Partial
BOLLY_2006_2183_rang_de_basanti,Rang De Basanti,2006,1,Drama,Crime,No,Rakeysh Omprakash Mehra,Aamir Khan,Siddharth,,10.0,A,4.5105,D,,,hitFlop=6,Missing/Partial
BOLLY_2006_2184_rocky,Rocky,2006,9,Action,Drama,No,Suresh Krishna,Zayed Khan,Isha Sharvani,,2.9243,D,,,,,hitFlop=1,Missing/Partial
BOLLY_2006_2185_saawan_the_love_season,Saawan... The Love Season,2006,4,Romance,,No,Saawan Kumar Tak,Salman Khan,Saloni Aswani,,9.2082,A,,,,,hitFlop=2,Missing/Partial
BOLLY_2006_2186_shaadi_karke_phas_gaya_yaar,Shaadi Karke Phas Gaya Yaar,2006,8,Romance,,No,K.S. Adiyaman,Salman Khan,Shilpa Shetty,,9.2082,A,,,,,hitFlop=1,Missing/Partial
BOLLY_2006_2187_shaadi_se_pehle,Shaadi Se Pehle,2006,4,Comedy,Musical,No,Satish Kaushik,Akshaye Khanna,Ayesha Takia,,3.3625,D,2.6808,D,,,hitFlop=2,Missing/Partial
BOLLY_2006_2188_shiva,Shiva,2006,9,Action,Crime,No,Ram Gopal Varma,Mohit Ahlawat,Priyanka Kothari,,,,3.7435,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2189_souten_the_other_woman,Souten: The Other Woman,2006,3,Thriller,,No,Karan Razdan,Mahima Chaudhry,Padmini Kolhapure,,2.2323,D,1.4335,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2190_tathastu,Tathastu,2006,,Drama,,No,Anubhav Sinha,Sanjay Dutt,Ameesha Patel,,5.0026,C,3.0566,D,,,hitFlop=1,Missing/Partial
BOLLY_2006_2191_taxi_no_9_2_11_nau_do_gyarah,Taxi No. 9 2 11: Nau Do Gyarah,2006,2,Comedy,Drama,No,Milan Luthria,Nana Patekar,John Abraham,,4.0525,D,3.6283,D,,,hitFlop=5,Missing/Partial
